CAND_ID,CAND_NAME,OFFICE_NAME,CAND_PTY_AFFILIATION,CAND_OFFICE_ST,CAND_ICI,TTL_RECEIPTS,TTL_DISB,TTL_INDIV_CONTRIB,CAND_CONTRIB,CAND_LOANS,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,COH_COP,DEBTS_OWED_BY
H2OH03141,"LONG, CHRIS",House,REP,OH,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4OH03089,"VENNON, ERIC T",House,REP,OH,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4OH03113,"YOUNG, MICHAEL",House,REP,OH,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0OH04085,"SITES, JEFFREY ALAN",House,DEM,OH,C,334908.56,438786.48,334907.87,0.0,0.0,0.0,0.0,0.0,0.0
H2OH04164,"WILSON, TAMARA",House,DEM,OH,C,2376890.57,1886728.7,2298856.55,0.0,0.0,1300.0,0.0,498770.42,0.0
H4OH04061,"SCHERTZER, SCOTT",House,DEM,OH,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6OH04082,"JORDAN, JAMES D.",House,REP,OH,I,13427350.75,13625784.66,11973481.49,0.0,0.0,448048.5,0.0,7486880.59,0.0
H2OH05062,"SWARTZ, CRAIG STEPHEN",House,DEM,OH,C,55.0,343.57,55.0,0.0,0.0,0.0,0.0,0.0,0.0
H6OH16136,"MUNDY, KEITH FRANCIS",House,DEM,OH,C,13584.21,15088.76,8587.03,0.0,2000.0,2997.18,0.0,-1504.55,2000.0
H8OH05036,"LATTA, ROBERT EDWARD",House,REP,OH,I,1998121.54,2325877.9,688702.68,0.0,0.0,1267150.0,0.0,596795.08,0.0
H4OH06207,"FINZER, RYLAN ZACHARY",House,DEM,OH,O,8385.01,8028.88,7835.01,500.0,0.0,0.0,50.0,381.13,0.0
H4OH06231,"KRIPCHAK, MICHAEL LAWRENCE",House,DEM,OH,O,79013.2,111515.76,64038.2,500.0,0.0,13725.0,750.0,3735.17,0.0
H8OH13154,"LYRAS, LOUIS GEORGE",House,DEM,OH,O,2182.0,15035.76,0.0,0.0,2145.0,0.0,0.0,0.0,0.0
H4OH06165,"RULLI, MICHAEL",House,REP,OH,I,1154951.89,1084314.78,595457.91,0.0,30400.0,445336.49,0.0,70637.11,0.0
H4OH06181,"STOLTZFUS, REGGIE",House,REP,OH,O,645692.04,645692.04,241192.04,0.0,383000.0,21500.0,0.0,0.0,380803.24
H4OH06199,"TSAI, RICK DR.",House,REP,OH,O,42222.94,42123.66,32239.71,182.53,9453.54,0.0,0.0,99.28,8431.98
H2OH07167,"HEALY-ABRAMS, JOYCE",House,DEM,OH,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290500.13
H2OH07233,"RADER, TRISTAN",House,DEM,OH,O,0.0,1561.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OH16044,"DIEMER, MATTHEW",House,DEM,OH,C,86340.29,85230.64,83713.43,0.0,0.0,2625.0,0.0,1109.65,0.0
H4OH07064,"BUGIE, DOUGLAS GORDON",House,DEM,OH,C,55786.02,55707.12,18735.0,0.0,37000.0,0.0,0.0,78.9,37000.0
H0OH18077,"GIBBS, ROBERT",House,REP,OH,I,6830.48,44997.19,0.0,0.0,0.0,0.0,0.0,203113.1,0.0
H2OH07209,"SABATUCCI, DANTE",House,REP,OH,O,0.0,53.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OH16051,"MILLER, MAX",House,REP,OH,I,1989521.73,1887691.12,780037.64,0.0,0.0,571316.57,0.0,174529.39,1000000.0
H8OH07065,"AUSTRIA, STEVE C",House,REP,OH,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275935.98,0.0
H4OH07056,"KUCINICH, DENNIS",House,UN,OH,C,538886.95,534934.16,515423.44,0.0,0.0,13950.0,0.0,3952.79,0.0
H6OH23033,"KUCINICH, DENNIS J",House,UN,OH,C,538886.95,534934.16,515423.44,0.0,0.0,13950.0,0.0,3952.79,0.0
H4OH08120,"HAWKINS, NATHANIEL ALAN",House,DEM,OH,C,6172.05,3123.49,4922.0,175.78,0.0,1074.27,0.0,301.3,0.0
H4OH08146,"GELB, DAVID EDWARD",House,DEM,OH,C,27540.0,26353.13,2540.0,0.0,25000.0,0.0,0.0,0.0,10477.1
H8OH08097,"ENOCH, VANESSA L. DR.",House,DEM,OH,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20421.52,0.0
H4OH08138,"ROGERS, MARY C",House,REP,OH,C,7952.65,6390.85,7943.0,9.65,0.0,0.0,0.0,0.0,0.0
H6OH08315,"DAVIDSON, WARREN",House,REP,OH,I,1152789.42,1095555.77,370971.65,0.0,0.0,697391.0,0.0,394701.11,0.0
H2OH09031,"KAPTUR, MARCY HON. M.C.",House,DEM,OH,I,5063732.53,4995852.91,2892844.74,0.0,0.0,1491799.47,2000.0,448926.49,0.0
H2OH09155,"MAJEWSKI, J R",House,REP,OH,C,2819.93,8945.61,550.89,0.0,0.0,0.0,0.0,0.0,0.0
H2OH09171,"GAVARONE, THERESA",House,REP,OH,C,0.0,1375.0,0.0,0.0,0.0,0.0,0.0,2587.21,50000.0
H2OH09189,"RIEDEL, CRAIG",House,REP,OH,C,1298354.66,1297070.28,937806.01,0.0,255000.0,104825.0,0.0,1284.38,384196.95
H4OH09136,"WILCZYNSKI, DANIEL VINCENT",House,REP,OH,C,263803.07,243740.12,110191.0,153612.07,0.0,0.0,0.0,20062.95,0.0
H4OH09144,"LANKENAU, STEVE",House,REP,OH,C,135832.87,135832.87,68530.0,958.42,66269.45,0.0,0.0,0.0,66269.45
H4OH09151,"MAJEWSKI, JR",House,REP,OH,C,289421.72,289421.72,266136.24,317.5,0.0,16150.0,0.0,0.0,0.0
H4OH09169,"MERRIN, DEREK",House,REP,OH,C,1722804.22,1646153.07,666547.86,0.0,30000.0,465884.79,11000.0,76651.15,0.0
H4OH10183,"COX, AMY",House,DEM,OH,C,205053.9,205053.9,163088.67,1144.0,0.0,34300.0,0.0,0.0,0.0
H4OH10191,"POMBO, TONY",House,DEM,OH,C,10025.0,8389.75,25.0,0.0,10000.0,0.0,0.0,1635.25,10000.0
H8OH03098,"ESRATI, DAVID",House,DEM,OH,C,5928.0,1992.33,5928.0,0.0,0.0,0.0,0.0,4459.29,0.0
H2OH03067,"TURNER, MICHAEL R REP.",House,REP,OH,I,1252813.43,1393257.1,650980.25,0.0,0.0,575250.0,0.0,430424.96,0.0
H4OH10175,"HARBAUGH, MICHAEL ROBERT",House,IND,OH,C,7211.12,6956.96,2211.12,0.0,5000.0,0.0,0.0,254.16,5000.0
H2OH11169,"BROWN, M SHONTEL",House,DEM,OH,I,1418292.05,926301.07,568030.66,0.0,0.0,763802.85,0.0,855814.06,0.0
H2OH11243,"COREY, SETH",House,DEM,OH,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8043.26,20259.2
H8OH11141,"FUDGE, MARCIA L.",House,DEM,OH,I,0.0,827098.86,0.0,0.0,0.0,0.0,0.0,137711.35,0.0
H0OH11072,"MANDEL, JOSHUA A",House,REP,OH,C,20613.2,-38583.82,316.52,0.0,0.0,0.0,0.0,-18650.73,122480.92
H4OH11108,"RAPOPORT, ALAN",House,REP,OH,C,84766.11,84766.12,32606.9,35324.46,0.0,1000.0,15435.99,0.0,0.0
H6OH11160,"GOLDSTEIN, BEVERLY A.",House,REP,OH,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4OH11074,"FREEMAN, SEAN",House,IND,OH,C,22551.02,22551.02,12013.25,9960.79,0.0,0.0,0.0,0.0,0.0
H4OH12080,"CHRISTIAN, JERRAD SHANE",House,DEM,OH,C,341998.25,338240.57,331117.1,0.0,0.0,9100.0,0.0,3757.68,0.0
H8OH15050,"MILLER, ADAM CLAY",House,DEM,OH,O,476225.28,472611.65,167153.79,0.0,158825.0,142550.01,1000.0,3613.63,95646.51
H0OH12062,"TIBERI, PATRICK J.",House,REP,OH,I,598205.09,545089.97,0.0,0.0,0.0,0.0,0.0,4935238.45,0.0
H8OH12180,"BALDERSON, WILLIAM TROY",House,REP,OH,I,2127294.14,1524661.06,944302.26,0.0,0.0,1178380.0,0.0,1006424.82,0.0
H2OH13264,"SYKES, EMILIA",House,DEM,OH,I,5332291.25,5260289.76,3357642.35,0.0,0.0,1448543.48,10000.0,122678.54,0.0
H2OH09163,"GILBERT, MADISON GESIOTTO",House,REP,OH,C,111655.78,114919.21,109256.78,0.0,0.0,2104.6,0.0,0.0,208759.21
H4OH13112,"WHEELER, GREGORY",House,REP,OH,C,180647.81,180647.81,147699.52,26780.28,0.0,2000.0,0.0,0.0,0.0
H4OH13146,"BANWEG, CHRIS",House,REP,OH,C,310152.38,310152.38,284072.75,0.0,18529.63,7550.0,0.0,0.0,18529.63
H4OH13153,"COUGHLIN, KEVIN",House,REP,OH,C,1662607.45,1605989.04,777812.05,13300.0,150000.0,403278.09,10000.0,56618.41,0.0
H8OH16108,"HAGAN, CHRISTINA",House,REP,OH,C,0.0,8904.35,0.0,0.0,0.0,0.0,0.0,15182.9,0.0
H6OH13240,"MORCKEL, RICHARD A MR.",House,GOP,OH,C,3039.28,3039.28,3039.28,0.0,0.0,0.0,0.0,0.0,0.0
H2OH14064,"JOYCE, DAVID P.",House,REP,OH,I,2505522.54,1592569.26,763099.48,0.0,0.0,1580973.02,0.0,2742875.45,0.0
H2OH14106,"AWTREY, PATRICK EUGENE MR.",House,REP,OH,C,51.42,0.0,0.0,0.0,0.0,0.0,0.0,174.84,0.0
H4OH14128,"CROSS, ELAYNE",House,REP,OH,C,6314.91,6118.43,2534.91,0.0,3780.0,0.0,0.0,196.48,5555.74
H2OH12118,"O'CONNOR, DANIEL JAY JR.",House,DEM,OH,C,11746.54,53784.59,0.0,0.0,0.0,0.0,0.0,242486.38,0.0
H2OH15194,"STINZIANO, MICHAEL",House,DEM,OH,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OH15277,"JOSEPHSON, GARY",House,DEM,OH,C,0.0,242.5,0.0,0.0,0.0,0.0,0.0,1454.37,0.0
H4OH15075,"ABID, ZERQA",House,DEM,OH,C,223435.63,223435.63,204639.99,13236.01,0.0,0.0,0.0,0.0,0.0
H4OH15083,"MILLER, ADAM CLAY",House,DEM,OH,C,476225.28,472611.65,167153.79,0.0,158825.0,142550.01,1000.0,3613.63,95646.51
H2OH15137,"STEWART, BRIAN",House,REP,OH,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OH15145,"LARE, JEFF",House,REP,OH,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,26473.75
H2OH15228,"CAREY, MIKE",House,REP,OH,I,2699201.24,2616523.08,918127.39,0.0,0.0,1563750.0,0.0,161294.31,0.0
H8OH15076,"STIVERS, STEVE MR.",House,REP,OH,I,2000.0,226142.55,0.0,0.0,0.0,0.0,0.0,76767.94,0.0
H8OH16090,"GODFREY, AARON PAUL",House,DEM,OH,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0OH16097,"RENACCI, JAMES B.",House,REP,OH,I,0.0,3355.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8OH16066,"SCHURING, KIRK",House,REP,OH,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.01,58178.28
H4OK01107,"BAKER, DENNIS",House,DEM,OK,C,376373.01,209540.3,362588.54,3392.87,10000.0,188.18,0.0,153569.8,0.0
H6OK03165,"ROGERS, EVELYN L (LOUISE)",House,DEM,OK,C,1482.94,1480.79,0.0,1482.94,0.0,0.0,0.0,2.15,0.0
H8OK01157,"HERN, KEVIN",House,REP,OK,I,2709539.4,2253473.86,699899.89,0.0,0.0,1520963.93,0.0,1148665.98,0.0
H4OK01115,"SANDERS, MARK DAVID GARCIA",House,IND,OK,C,67865.62,70490.56,49702.3,9969.2,7000.0,0.0,0.0,5.66,7794.69
H4OK02089,"BOREN, DAVID DANIEL",House,DEM,OK,C,144516.17,64650.65,0.0,0.0,0.0,0.0,0.0,359860.89,0.0
H4OK02196,"WADE, BRANDON KEITH",House,DEM,OK,C,12959.33,10535.78,12167.41,791.92,0.0,0.0,0.0,-1944.96,0.0
H2OK02083,"MULLIN, MARKWAYNE MR.",House,REP,OK,I,1659789.12,1531778.02,471652.74,0.0,0.0,576815.68,0.0,183016.79,430251.18
H2OK02182,"QUINN, MARTY L",House,REP,OK,O,0.0,27818.61,0.0,0.0,0.0,0.0,0.0,0.0,27000.0
H2OK02190,"SCHILLER, CHRIS",House,REP,OK,O,1886.0,245.0,0.0,0.0,0.0,0.0,0.0,2601.12,450000.0
H2OK02216,"ROBERTS, DUSTIN",House,REP,OK,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OK02257,"FRIX, AVERY",House,REP,OK,O,102275.89,102275.89,13875.0,6500.0,81900.0,0.0,0.0,0.0,320300.0
H2OK02281,"BARKER, GUY STUART",House,REP,OK,O,0.0,268.5,0.0,0.0,0.0,0.0,0.0,690.04,886600.0
H2OK02315,"BRECHEEN, JOSH",House,REP,OK,I,335485.47,338628.65,237651.42,0.0,0.0,94500.0,0.0,70695.88,0.0
H2OK02323,"DERBY, DAVID",House,REP,OK,O,0.0,1321.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OK03115,"ROBERTS, KEVIN SEAN",House,REP,OK,C,0.0,529.92,0.0,0.0,0.0,0.0,0.0,590.57,0.0
H2OK03123,"BURLESON, WILLIAM WADE",House,REP,OK,C,0.0,8381.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4OK03053,"MILLER, CONNOR",House,REP,OK,C,245.17,245.17,245.17,0.0,0.0,0.0,0.0,0.0,0.0
H4OK03061,"HAMILTON, DARREN",House,REP,OK,C,4902.02,5322.02,560.0,4342.02,0.0,0.0,0.0,555.0,0.0
H4OK03079,"CARDER, ROBIN MS",House,REP,OK,C,20109.28,20109.28,11472.28,0.0,8352.0,0.0,0.0,0.0,15648.8
H4OK06056,"LUCAS, FRANK D.",House,REP,OK,I,1725662.38,1287072.88,593857.15,0.0,0.0,1120118.0,0.0,618285.26,0.0
H4OK04168,"MACAULAY, KODY CRAIG",House,DEM,OK,C,24330.0,27833.46,20330.0,0.0,4000.0,0.0,0.0,-3960.81,4000.0
H8OK04094,"BRANNON, MARY",House,DEM,OK,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OK04055,"COLE, TOM",House,REP,OK,I,5588752.02,5023393.52,2981087.98,0.0,0.0,2496759.51,0.0,1780273.43,0.0
H2OK04113,"NUTTLE, MARC",House,REP,OK,C,2250.0,2294.05,0.0,0.0,2250.0,0.0,0.0,31.66,222485.56
H4OK00026,"BONDAR, PAUL L",House,REP,OK,C,5720498.25,5631744.57,20016.0,30895.24,5621690.26,0.0,0.0,88753.68,5621690.26
H4OK05199,"HORN, MADISON",House,DEM,OK,C,591403.83,575447.17,562642.1,19539.37,0.0,7419.17,0.0,16121.6,7589.74
H8OK05109,"HORN, KENDRA",House,DEM,OK,I,7142.12,31686.11,0.0,0.0,0.0,0.0,0.0,35.0,0.0
H0OK05114,"LANKFORD, JAMES PAUL MR.",House,REP,OK,C,913857.67,649918.51,390441.98,0.0,0.0,351050.0,0.0,2338038.26,0.0
H0OK05205,"BICE, STEPHANIE",House,REP,OK,I,2112846.41,1648511.94,910892.35,0.0,0.0,905100.01,0.0,1085948.9,0.0
H0OK05288,"LANDON, SHELDON (SHELLI) ELIZABETH DR ",House,REP,OK,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2146.79,8931.71
H2OR01133,"BONAMICI, SUZANNE MS.",House,DEM,OR,I,936780.9,1016577.72,408656.33,0.0,0.0,526600.01,0.0,545964.12,0.0
H4OR01121,"CHAUDHRY-AHMAD, JAMIL O",House,DEM,OR,C,55403.14,54795.83,403.14,0.0,55000.0,0.0,0.0,607.31,7535.29
H4OR01154,"CHRISTMAN, JOSEPH WILLIAM",House,LIB,OR,C,1075.0,138.9,1075.0,0.0,0.0,0.0,0.0,936.1,794.69
H4OR02236,"RUBY, DANIEL",House,DEM,OR,C,28220.71,26507.0,21346.6,80.0,0.0,250.0,6000.0,1368.71,6320.0
H0OR02127,"BENTZ, CLIFF",House,REP,OR,I,1133834.48,749404.44,562166.16,3300.0,0.0,566551.79,0.0,1056344.8,48100.0
H6OR02116,"WALDEN, GREGORY P. MR.",House,REP,OR,I,26897.37,196356.46,0.0,0.0,0.0,0.0,0.0,872383.62,0.0
H4OR03150,"JAYAPAL, SUSHEELA",House,DEM,OR,O,1053468.54,1047235.73,979703.05,0.0,0.0,71209.4,0.0,6232.81,1125.0
H4OR03168,"MORALES, EDUARDO",House,DEM,OR,O,669199.98,671062.27,527298.02,27616.6,0.0,108300.0,0.0,-1862.29,6780.0
H4OR03192,"DEXTER, MAXINE",House,DEM,OR,O,1818244.55,1795758.18,1530978.36,6283.83,0.0,267630.81,2500.0,22486.37,0.0
H4OR03200,"JONAS, MICHAEL",House,DEM,OR,O,19642.02,19451.56,17693.25,1860.77,0.0,0.0,0.0,190.46,83627.75
H6OR03064,"BLUMENAUER, EARL",House,DEM,OR,I,1042682.68,819428.15,93084.26,0.0,0.0,351700.0,0.0,995025.52,0.0
H0OR03174,"HARBOUR, JOANNA",House,REP,OR,O,20339.54,28747.54,15329.54,0.0,0.0,5000.0,0.0,1369.17,0.0
H4OR03218,"HARBOUR, JOANNA",House,REP,OR,O,20339.54,18970.37,15329.54,0.0,0.0,5000.0,0.0,1369.17,0.0
H4OR03226,"ORWIG, TERESA",House,REP,OR,O,8735.52,8735.52,520.0,215.52,8000.0,0.0,0.0,0.0,0.0
H4OR03242,"MEYER, JOE",House,,OR,C,528.3,528.3,225.0,303.3,0.0,0.0,0.0,0.0,0.0
H2OR04095,"HOYLE, VALERIE",House,DEM,OR,I,2665016.82,2615674.91,1401537.43,0.0,0.0,1174684.99,10000.0,89389.6,0.0
H2OR04152,"AL-ABDRABBUH, SAMI",House,DEM,OR,O,6523.55,6974.72,0.0,6523.55,0.0,0.0,0.0,0.0,20.0
H2OR04160,"CANNING, DOYLE",House,DEM,OR,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0OR04107,"SKARLATOS, ALEK",House,REP,OR,O,127770.41,145360.96,0.0,0.0,0.0,0.0,0.0,44076.76,0.0
H0OR05104,"COURSER, AMY RYAN",House,REP,OR,C,28536.51,28616.89,28298.47,0.0,0.0,0.0,0.0,3.67,47342.04
H4OR04117,"TAHER, IBRA",House,REP,OR,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4OR04125,"DESPAIN, MONIQUE",House,REP,OR,C,908908.33,905643.68,662547.39,0.0,12000.0,187348.0,2998.0,3264.65,3500.0
H6OR04203,"PERKINS, JO RAE",House,REP,OR,C,0.0,2818.67,0.0,0.0,0.0,0.0,0.0,319.12,4040.41
H4OR05270,"EASTON, KEVIN",House,DEM,OR,C,8972.21,8972.21,3441.2,0.0,5531.0,0.0,0.0,0.0,0.0
H4OR05288,"PAHL, CAMERON CRIMINS",House,DEM,OR,C,17967.9,17967.9,0.0,2490.0,15477.9,0.0,0.0,0.0,500.0
H4OR05296,"PETERSON, LYNN",House,DEM,OR,C,294066.54,294066.54,275606.1,1950.0,0.0,12800.0,0.0,0.0,0.0
H4OR05304,"BYNUM, JANELLE",House,DEM,OR,C,7524631.65,7479499.09,6586068.9,0.0,0.0,769351.44,1000.0,45132.56,0.0
H4OR05320,"DAVIE, MATTHEW",House,DEM,OR,C,62866.06,62866.06,42399.0,20000.0,0.0,0.0,0.0,0.0,0.0
H8OR02161,"MCLEOD-SKINNER, JAMIE",House,DEM,OR,C,818996.72,865115.58,752861.79,0.0,0.0,44000.0,0.0,0.0,0.0
H0OR02168,"CRUMPACKER, JIMMY",House,REP,OR,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10973.87,235100.36
H2OR05209,"CHAVEZ-DEREMER, LORI",House,REP,OR,I,6092658.62,5748786.1,2853774.22,0.0,0.0,2051376.79,11500.0,353333.94,303477.56
H2OR05233,"ROSES, LAUREL",House,REP,OR,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.4,0.0
H8OR05198,"CALLAHAN, MARK ALLEN",House,REP,OR,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22800.0
H4OR05353,"FEINTECH, SONJA",House,LIB,OR,C,4654.0,4645.87,4654.0,0.0,0.0,0.0,0.0,8.13,719.57
H4OR05312,"AASEN, ANDREW J",House,NON,OR,C,45117.0,53.0,5.0,10112.0,35000.0,0.0,0.0,35064.0,35000.0
H4OR05338,"SMITH, BRETT",House,NPA,OR,C,8727.0,7907.46,3727.0,5000.0,0.0,0.0,0.0,819.54,0.0
H2OR01216,"REYNOLDS, STEVEN CODY",House,DEM,OR,C,3275.5,4520.0,0.0,0.0,0.0,0.0,0.0,5919.46,2200006.0
H2OR06017,"SMITH, LORETTA",House,DEM,OR,O,40.0,10.85,15.0,0.0,0.0,0.0,0.0,689.5,55000.0
H2OR06066,"SALINAS, ANDREA",House,DEM,OR,I,5395319.72,5340129.58,3687290.61,0.0,0.0,1456803.31,10040.3,61474.64,0.0
H2OR06074,"HARDER, KATHLEEN",House,DEM,OR,O,18.2,6214.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OR06108,"ALONSO LEON, TERESA",House,DEM,OR,O,1000.0,3640.9,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
H2OR01240,"RUSS, DAVID HONORABLE",House,REP,OR,C,10060.0,3140.0,3620.0,3300.0,3140.0,0.0,0.0,14270.0,10070.0
H2OR06033,"PLOWHEAD, ANGELA",House,REP,OR,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,5179.26
H2OR06058,"NOBLE, RON",House,REP,OR,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8363.01
H2OR06124,"ERICKSON, MIKE",House,REP,OR,C,1190896.82,1194366.9,531924.88,201.0,570750.0,81299.95,5000.0,69.82,3323100.0
H4OR06013,"BOLES, DENYC",House,REP,OR,C,74050.46,48346.52,69021.64,0.0,0.0,5000.0,0.0,25703.94,0.0
H2PA00034,"BURTON, DANIEL LEROY JR",House,REP,PA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.83,24512.17
H2PA01099,"EHASZ, ASHLEY",House,DEM,PA,C,3961549.18,3962973.73,3592806.96,0.0,0.0,308436.0,10000.0,4723.01,0.0
H4PA01111,"HOUCK, MARK JUSTIN SR",House,REP,PA,C,173105.03,174404.04,164127.03,2468.0,1800.0,4675.0,0.0,-1299.01,1357.0
H6PA08277,"FITZPATRICK, BRIAN",House,REP,PA,I,6439520.45,3476904.72,2294159.91,0.0,0.0,2640117.62,10150.0,4422529.98,24750.0
H0PA02091,"SNOW, SALEM",House,DEM,PA,C,2215.0,1163.03,2215.0,0.0,0.0,0.0,0.0,2427.19,1500.0
H4PA13199,"BOYLE, BRENDAN F",House,DEM,PA,I,2337216.44,843874.24,635500.61,0.0,0.0,1112299.44,0.0,3838283.35,0.0
H4PA02069,"BASHIR, AARON",House,REP,PA,C,23945.48,23697.85,15219.06,0.0,0.0,7000.0,0.0,1067.63,1495.0
H6PA02171,"EVANS, DWIGHT",House,DEM,PA,I,976087.83,1033566.16,318454.11,0.0,0.0,657156.17,0.0,76137.19,0.0
H8PA04116,"DEAN, MADELEINE",House,DEM,PA,I,1752523.6,1488677.43,806676.21,0.0,0.0,917260.0,0.0,968741.15,0.0
H0PA04279,"BARNETTE, KATHY",House,REP,PA,C,4000.0,238707.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2PA04226,"NASCIMENTO, CHRISTIAN",House,REP,PA,C,0.0,1430.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4PA04107,"WINKLER, DAVID JOHN MR.",House,REP,PA,C,73455.1,11483.0,18892.0,809.05,52100.0,0.0,0.0,33400.0,24000.0
H0PA04287,"TARSHISH, JOE MR.",House,IND,PA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31199.54
H6PA07113,"LI, LINDY",House,DEM,PA,C,0.0,15248.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8PA05246,"WERTIME, DAVID",House,DEM,PA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27844.16,0.0
H8PA07200,"SCANLON, MARY GAY",House,DEM,PA,I,1532211.38,1517047.05,827747.24,0.0,0.0,696680.57,0.0,317745.77,0.0
H0PA05094,"PRUETT, DASHA",House,REP,PA,C,3535.0,1000.0,3535.0,0.0,0.0,0.0,0.0,13382.63,0.0
H2PA05074,"GALLUCH, DAVID",House,REP,PA,C,40.0,12317.69,40.0,0.0,0.0,0.0,0.0,0.0,0.0
H2PA05116,"DEVAUGHN-GOODWIN, ALFEIA",House,REP,PA,C,20691.95,15279.31,14204.45,0.0,100.0,3842.5,0.0,5412.64,100.0
H8PA06087,"HOULAHAN, CHRISSY",House,DEM,PA,I,2502687.77,2054769.4,1321366.29,0.0,0.0,917523.99,0.0,3405613.23,0.0
H2PA06155,"KENNEDY, ROBERT JAMES III",House,REP,PA,C,0.0,2303.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2PA06197,"CIARROCCHI, GUY",House,REP,PA,C,1045.0,1082.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4PA06060,"YOUNG, NEIL CARLIN MR. JR.",House,REP,PA,C,41394.32,41254.74,38794.32,100.0,0.0,2500.0,0.0,139.58,0.0
H8PA15229,"WILD, SUSAN",House,DEM,PA,I,8960927.65,8946230.0,6604896.42,40.0,0.0,1393265.46,10407.89,68659.0,0.0
H0PA07132,"SCHELLER, LISA",House,REP,PA,C,10236.34,11239.92,0.0,0.0,0.0,0.0,0.0,1733.91,3418000.0
H2PA07096,"DELLICKER, KEVIN",House,REP,PA,C,564235.67,563980.07,484778.07,0.0,71000.0,8457.6,0.0,1767.8,170039.89
H4PA07100,"MONTERO, MARIA",House,REP,PA,C,251491.39,250805.09,200604.38,4474.16,9000.0,27700.0,162.23,686.3,4000.0
H4PA07126,"ISSA, ALLEN",House,REP,PA,C,24090.0,24090.0,24090.0,0.0,0.0,0.0,0.0,0.0,0.0
H8PA15195,"MACKENZIE, RYAN EDWARD",House,REP,PA,C,1818407.11,1715167.2,886645.14,0.0,0.0,419249.05,10000.0,103239.91,0.0
H2PA17079,"CARTWRIGHT, MATTHEW A.",House,DEM,PA,I,8650657.78,8614503.43,5891382.71,0.0,0.0,1882206.08,10000.0,88774.64,242800.0
H0PA08221,"BOGNET, JIM",House,REP,PA,C,4407.73,26293.54,3211.34,0.0,0.0,0.0,0.0,74196.76,0.0
H4PA08124,"BRESNAHAN, ROB",House,REP,PA,C,4540166.17,4487013.8,1782977.17,39875.63,1276000.0,687275.0,5000.0,53152.37,1356061.38
H6PA11073,"MARSICANO, MICHAEL",House,REP,PA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.51,523200.0
H8PA17050,"CHRIN, JOHN R",House,REP,PA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.55,468700.0
H2PA09126,"WALDMAN, AMANDA",House,DEM,PA,C,16955.9,9300.82,13849.12,0.0,0.0,2456.78,650.0,9044.38,0.0
H8PA10147,"MEUSER, DANIEL",House,REP,PA,I,1816497.44,1886701.0,886293.01,0.0,0.0,839150.95,0.0,33646.73,250000.0
H0PA10110,"DEPASQUALE, EUGENE",House,DEM,PA,C,749.83,20474.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
